generation_project,timestamp,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,tp_weight_in_year_hrs,period,DispatchGen_MW,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr
S-Geothermal,2025011512,33.0,Geothermal,South,Geothermal,4383.0,2020,4.444114285714286,19.478552914285714,561566.6805188572,0
S-Geothermal,2025011600,33.0,Geothermal,South,Geothermal,4383.0,2020,4.444114285714286,19.478552914285714,561566.6805188572,0
S-Central_PV-1,2025011512,41.0,Central_PV,South,Solar,4383.0,2020,0.5978,2.6201574,0.0,0
S-Central_PV-1,2025011600,41.0,Central_PV,South,Solar,4383.0,2020,0.0,0.0,0.0,0
Battery_Storage,2025011512,Battery_Storage,Battery_Storage,South,Electricity,4383.0,2020,2.9580857142857147,12.965289685714287,129.65289685714288,0
Battery_Storage,2025011600,Battery_Storage,Battery_Storage,South,Electricity,4383.0,2020,0.0,0.0,0.0,0
