TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,0.0,3.0
Biomass_IGCC_CCS,0.0,0.0
Central_PV,105.665364,4.0
Coal_IGCC,1609.4431007901132,4.0
Coal_IGCC_CCS,0.0,1.0
Coal_ST,444.96134783999986,6.0
Commercial_PV,24.053903999999996,3.0
Geothermal,658.5699926961174,6.0
NG_CC,366.88551043366726,6.0
NG_CC_CCS,0.0,0.0
NG_GT,-8.435709506659879e-14,5.0
Nuclear,0.0,0.0
Residential_PV,0.0,2.0
Wind,300.6124379999999,6.0
