PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,87954038.68394578,12557971.56187635,8.95362959196564,1402556.52
2030,73725667.43120344,17146497.187583197,9.270250952129349,1849626.0
