TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,145.80961838860543,0.27597817231564153
Biomass_IGCC_CCS,0.0,0.0
Central_PV,257.8505847215158,0.9290138972921085
Coal_IGCC,283.31517097357045,1.521013540174672
Coal_IGCC_CCS,0.0,0.0
Coal_ST,420.28531597791493,1.6777045439956841
Commercial_PV,21.980067564071852,0.16920299117931964
Geothermal,643.2453734607883,2.57046341656159
NG_CC,661.9022610664514,2.730724148640115
NG_CC_CCS,0.0,1.2746773641883702e-17
NG_GT,139.20641834330615,0.4898753454642246
Nuclear,0.0,0.0
Residential_PV,13.345041021043627,0.03684057803275041
Wind,665.2426684827319,2.599183366343894
