TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,0.0,0.49610362284774767
Biomass_IGCC_CCS,0.0,0.0
Central_PV,292.79451669516425,0.4759075520666699
Coal_IGCC,62.355050607736665,0.695926565691147
Coal_IGCC_CCS,274.7985466263037,0.0
Coal_ST,418.93801375701804,0.7724760518220984
Commercial_PV,174.37631492917205,0.17435176505754232
Geothermal,562.8395917086733,0.9510846963708683
NG_CC,576.754122657886,0.9766350308405282
NG_CC_CCS,2.6990540263599513e-13,-2.0538853340865386e-16
NG_GT,224.35455675187066,0.47488372965735276
Nuclear,0.0,0.0
Residential_PV,136.137782559156,0.092286737558088
Wind,528.8340237070196,0.8903442480879566
