TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,663.0238697257448,0.4961036228477476
Biomass_IGCC_CCS,0.0,0.0
Central_PV,259.6180327465309,0.6448638443051079
Coal_IGCC,0.0,1.3006727359767298
Coal_IGCC_CCS,0.0,0.0844966556877944
Coal_ST,420.5948768959578,1.0294719785027349
Commercial_PV,84.0551213252482,0.2536900127273928
Geothermal,321.6222464523285,1.2230441675019663
NG_CC,465.9600156746561,1.2149831943931033
NG_CC_CCS,8.209514814596845e-13,-4.773218960113457e-17
NG_GT,334.8391028170579,0.5438695738933862
Nuclear,0.0,0.0
Residential_PV,53.764627776900696,0.15060268493118642
Wind,648.7046265855756,1.0582015292328488
