PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,81039493.95423491,11570721.20500467,8.249736135414114,1402556.52
2030,73903557.73944972,17187869.4230111,9.292618844572416,1849626.0
