PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,102331621.0280612,14610785.428158686,10.417252509837311,1402556.52
2030,66084739.50855264,15369434.277186168,8.309482174875445,1849626.0
