gen_tech,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr
Biomass_IGCC,BioSolid,2020,0.0,0.0,0.0
Biomass_IGCC,BioSolid,2030,0.0,0.0,0.0
Biomass_IGCC_CCS,BioSolid,2030,0.0,0.0,0.0
Central_PV,Solar,2020,7.171066547590799e-16,0.0,0.0
Central_PV,Solar,2030,10.566536399999825,0.0,0.0
Coal_IGCC,Coal,2020,135.27072088791,658194.8628675567,102722.42111074473
Coal_IGCC,Coal,2030,139.84635637141773,680458.8069777895,106197.08548675243
Coal_IGCC_CCS,Coal,2030,0.0,0.0,0.0
Coal_ST,Coal,2020,-1.355413691673915e-15,-4.198630198490825e-12,1.3063550987642282e-12
Coal_ST,Coal,2030,0.0,0.0,0.0
Commercial_PV,Solar,2020,0.0,0.0,0.0
Commercial_PV,Solar,2030,0.0,0.0,0.0
Geothermal,Geothermal,2020,-2.1897403890136503e-14,-6.313021541526354e-10,0.0
Geothermal,Geothermal,2030,0.0,0.0,0.0
NG_CC,NaturalGas,2020,18.224760025523004,71402.87777042473,6483.773667428233
NG_CC,NaturalGas,2030,5.66994057968433e-14,5.4181646322289517e-11,0.0
NG_CC_CCS,NaturalGas,2030,-2.348244954404897e-14,-2.1838678075965541e-10,7.040903465578094e-13
NG_GT,NaturalGas,2020,0.0,0.0,0.0
NG_GT,NaturalGas,2030,-2.8938116397921593e-15,-9.656186432124069e-11,0.0
Nuclear,Uranium,2030,0.0,0.0,0.0
Residential_PV,Solar,2020,0.0,0.0,0.0
Residential_PV,Solar,2030,0.0,0.0,0.0
Wind,Wind,2020,2.4299617924845342e-15,0.0,0.0
Wind,Wind,2030,53.10354317242394,0.0,0.0
