TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,210.44950898859892,0.8534718144513566
Biomass_IGCC_CCS,0.0,0.0
Central_PV,296.71533800413255,0.8988174365091515
Coal_IGCC,0.0,1.3006727359767298
Coal_IGCC_CCS,146.3047684866366,0.1486878723588571
Coal_ST,420.5948768959578,1.4170549241949284
Commercial_PV,175.33401715644828,0.3871517202478545
Geothermal,599.8710584760363,1.5938979179284123
NG_CC,549.8760490967518,1.7051758717880101
NG_CC_CCS,1.269643894203954e-13,-3.6526370718696117e-16
NG_GT,250.92306939496163,0.8308938397288343
Nuclear,0.0,0.0
Residential_PV,136.7454421689007,0.25109661829765073
Wind,465.3683913315753,1.6130792485182126
