TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,264.70846679649094,0.5737063697773641
Biomass_IGCC_CCS,0.0,0.0
Central_PV,271.15663608848627,0.810664830433445
Coal_IGCC,221.61291037644455,1.287478091460187
Coal_IGCC_CCS,0.0,0.0
Coal_ST,420.28531597791493,1.4194665539860303
Commercial_PV,83.84923147533134,0.21285706668979962
Geothermal,643.2453734607883,1.9628243519464172
NG_CC,576.7541226578862,2.0647208285804104
NG_CC_CCS,0.0,-8.140114110245973e-19
NG_GT,224.35455675187063,0.6684771624115364
Nuclear,0.0,0.0
Residential_PV,13.369522123165504,0.03697900096094746
Wind,532.8463842916219,1.9628257437538614
