PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,80711206.11952172,11523848.66391247,8.216316775535342,1402556.52
2030,60758536.73123384,14130710.72101064,7.639766483067734,1849626.0
