PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,84527536.1494675,12068739.66271025,8.604815200395809,1402556.52
2030,63678861.12275263,14809895.267054025,8.006967498864109,1849626.0
