PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,87225660.45538734,12453974.596900182,8.879481446423409,1402556.52
2030,74454045.65976185,17315897.28503403,9.361837087624217,1849626.0
