PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,85329677.29438089,12183268.407918079,8.686472334047599,1402556.52
2030,76350028.82076833,17756849.141702384,9.600237638150839,1849626.0
