TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,0.0,7.0
Biomass_IGCC_CCS,0.0,0.0
Central_PV,96.20543710777928,9.0
Coal_IGCC,1102.092195558536,9.0
Coal_IGCC_CCS,326.7789869647118,2.0
Coal_ST,278.13490125748126,13.0
Commercial_PV,21.900424707461948,7.0
Geothermal,643.2453734607888,12.0
NG_CC,397.83009509383874,13.0
NG_CC_CCS,1.3975355560398797e-14,0.0
NG_GT,96.22997367810382,7.0
Nuclear,0.0,0.0
Residential_PV,13.29668642953047,6.0
Wind,276.4684457417673,12.0
