PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,90643859.96815328,12942021.000640474,9.227450599025039,1402556.52
2030,71035846.14699592,16520921.120363416,8.93203335180378,1849626.0
