PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,86457662.99768257,12344320.846171279,8.801300104591348,1402556.52
2030,75222043.11746663,17494511.69040234,9.4584049372156,1849626.0
