TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,145.80961838860543,0.22536514985946557
Biomass_IGCC_CCS,0.0,0.0
Central_PV,257.8505847215158,0.7706157755653381
Coal_IGCC,283.31517097357045,1.3012333865031804
Coal_IGCC_CCS,0.0,0.0
Coal_ST,420.28531597791493,1.419240996274559
Commercial_PV,21.98006756407185,0.13669843512554794
Geothermal,643.2453734607883,2.174885757863154
NG_CC,661.9022610664512,2.323673033276238
NG_CC_CCS,1.4629218471538604e-14,1.0191512795835809e-17
NG_GT,139.20641834330613,0.40426734684346705
Nuclear,0.0,0.0
Residential_PV,13.345041021043626,0.02864836059663771
Wind,665.2426684827319,2.215371758092411
